title,company,location,platform,posted_date,salary,visa_friendly,url,scraped_at
国金证券国金道富-海外基金,国金证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_khhrav1sbgpi,2026-07-19 23:49:38
贝莱德基金固收研究部实习（外包）,上海外服,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_vo8toxj7kjkv,2026-07-19 23:49:38
中欧富 量化基金研究实习,中欧基金,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_t2d0pijidthr,2026-07-19 23:49:38
美团龙珠基金投资实习（沿科技/硬科技投资方向）,美团,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_owttcrdsscee,2026-07-19 23:49:38
兴业证券金融团队-实习(与基金研究方向)-上海,实习僧内推助手,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_tneldnuwmf4q,2026-07-19 23:49:38
业研究员助理（实习）,伏犀资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_8u0mmurekdd9,2026-07-19 23:49:47
固收上海办公室自营业研究员实习,国融证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_1girbmqiympq,2026-07-19 23:49:47
业研究员实习,野尘智能,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_39dq4zkcfygi,2026-07-19 23:49:47
海南研究咨询分公司-金融业研究实习,天风证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_tqszocymhtwj,2026-07-19 23:49:47
业研究员（先进制造、新材料、新能源）-有转正机,中航证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_o30wfayjoowk,2026-07-19 23:49:47
【华兴证券】研究所-科技半导体业研究实习,华兴证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_79osycbktw76,2026-07-19 23:49:47
业研究员,智诚资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_0v9t6jt91fdk,2026-07-19 23:49:47
研究员,一村资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_pwl3v9nypwgt,2026-07-19 23:49:47
投研实习岗,创业接力,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_rvejye0lbkck,2026-07-19 23:49:51
投资类实习（上海）,昆桥资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_qsxuzrj1nsgp,2026-07-19 23:49:56
投资研究实习-高瓴创投,高瓴联合校招,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_go4qj9ed6qn2,2026-07-19 23:49:56
业硬科技投资实习-高瓴创投,高瓴联合校招,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_qsxk60u3h04x,2026-07-19 23:49:56
投资助理,美特瑞,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_3oneu2jtrhqh,2026-07-19 23:49:56
投资部实习,财通创新投资,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_xx4yp4jongt5,2026-07-19 23:49:56
投资实习,上海地产城方,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_wknnjwgv9ye3,2026-07-19 23:49:56
投资实习,携程集团,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ledvdowqxawg,2026-07-19 23:49:56
投资实习,晨晖创投,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_j0pf06blxkyz,2026-07-19 23:49:56
投资实习,成为资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nkkytev9l6jv,2026-07-19 23:49:56
投资助理,机锂资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ukbjhcogqjfe,2026-07-19 23:49:56
投资实习,上源资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_or5aqa6zyx0i,2026-07-19 23:49:56
投资实习,修远资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ei0wq1pzb7ai,2026-07-19 23:49:56
投资实习,太保资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_mge7aaibjlqu,2026-07-19 23:50:00
投资实习,昊辰资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_btu4sjqdjflw,2026-07-19 23:50:00
投资部实习,高麓集团,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_f7hsxou2cu05,2026-07-19 23:50:00
投资实习,耀途资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_gmqsvjdcjxfp,2026-07-19 23:50:00
投资实习,长江绿色发展基金,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_uog3ueene7op,2026-07-19 23:50:00
项目实习-投资分析(),中金公司,全国,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_qlvbapfseodu,2026-07-19 23:50:00
组合投资部-投资助理实习（有）,国金证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_s6sx65jpuiva,2026-07-19 23:50:00
专户投资部实习,交银国信,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_tsbxfu04peza,2026-07-19 23:50:00
投资并购（实习）,竞傲实业,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_6gzgtyzwsbmf,2026-07-19 23:50:00
量化投资部实习,东莞证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_kxuoeuq4nvp9,2026-07-19 23:50:00
投资实习-理科,泰越资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_v25xgawshluj,2026-07-19 23:50:00
投资分析实习,上海地产城方,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nfsoqvpchrmo,2026-07-19 23:50:00
投资分析实习,Ventech China,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_wkz9rrmkiyka,2026-07-19 23:50:00
投资实习（投后）,携程集团,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ayb7txj7da3z,2026-07-19 23:50:00
全球投资部实习,华安基金,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_zm5criv2xkkl,2026-07-19 23:50:00
半导体芯片投资实习,耀途资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_m6jh3qdwdvck,2026-07-19 23:50:00
产业投资实习,汇智（中国）,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_9txsfnateasu,2026-07-19 23:50:00
投资经理助理实习,麟毅资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_bee12xli6hrf,2026-07-19 23:50:00
投资实习,渤海证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_brnbt1km1zyw,2026-07-19 23:50:00
投资实习,渤海证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_sdazmzezwrhx,2026-07-19 23:50:05
投资助理实习,恒基浦业,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ldse0pvahslx,2026-07-19 23:50:05
半导体备投资实习,孚腾资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_pgzythddltl2,2026-07-19 23:50:05
量化投资研究员,玉数投资,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_6kwizbbc0ucs,2026-07-19 23:50:05
股权投资实习,恒旭资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_egxgtm9fqblk,2026-07-19 23:50:05
投资并购部实习,哔哩哔哩,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_rodbcat0fnem,2026-07-19 23:50:05
战略投资实习,斯凯孚（中国）有限公司,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ziacia0emry1,2026-07-19 23:50:05
股权投资实习,CMC资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_rjatosskzbjv,2026-07-19 23:50:05
投资团队实习,金浦产业投资基金管理有限公司,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_v5ggrfd7mdjd,2026-07-19 23:50:05
投资部实习,华侨银行,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ffi9n9drjnl0,2026-07-19 23:50:05
投资分析实习,渊泓投资,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ceofje3x17hs,2026-07-19 23:50:05
投资团队实习,东海证券股份有限公司,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_tcntgg6as82a,2026-07-19 23:50:05
投资业务总部-投资业务十部实习,兴业证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_277fdx5tvgxf,2026-07-19 23:50:05
投资研究员助理实习,开源证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_jkrudxphtogz,2026-07-19 23:50:05
投资研究管培,华医资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_u6brx2asqwgp,2026-07-19 23:50:05
投资信用分析实习,大都会人寿,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_hrbou4cuxgtt,2026-07-19 23:50:05
多资产投资部实习,交银国信,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_aojwxiempyml,2026-07-19 23:50:05
投资实习---上海,贝塔斯曼,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_xxblwptlmpg2,2026-07-19 23:50:05
投资业务岗（上海）,东方证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_rhucyv9fbiww,2026-07-19 23:50:05
量化投资部量化实习,安信基金,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_fggsjd9wpzsy,2026-07-19 23:50:05
股权投资高潜实习,狮城资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_sot40uloqivr,2026-07-19 23:50:09
投资实习-硬科技,泰越资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_7dtjzs6ws75q,2026-07-19 23:50:09
兴证投资-合规助理,兴业证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_cf6mhk6pysfp,2026-07-19 23:50:09
固定收益投资实习,复星保德信,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_itc6jsasi60n,2026-07-19 23:50:09
地产、投资岗业务助理,坤凌资产,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_7h7upzrusibr,2026-07-19 23:50:09
投资实习（新能源方向）,耀途资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ft0hczlvjiom,2026-07-19 23:50:09
战略投资研究实习,潼骁投资,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_pls4bcfo1mkr,2026-07-19 23:50:09
投资部实习（医疗方向）,诺庾资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_vabejebn3s85,2026-07-19 23:50:09
先进制造投资实习,孚腾资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ufnjtrzew1pv,2026-07-19 23:50:09
科技投资研究实习,上海国投先导,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_fbxjzq7wxuos,2026-07-19 23:50:09
艾想投资秋冬季实习,申通科技集团,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_2ddowy2z4vcr,2026-07-19 23:50:09
新能源业投资助理,兴旺投资,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_7advsvvayzjv,2026-07-19 23:50:09
股权投资实习（上海）,越秀产业基金,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_kadkchqo6aos,2026-07-19 23:50:09
资本及投资服务实习,高力国际,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_o42igdqu1ylr,2026-07-19 23:50:09
投资实习-硬科技(),蓝驰创投,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_4h0xwkufrsyd,2026-07-19 23:50:09
固定收益投资助理岗实习,国海证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_3luddzkjyppa,2026-07-19 23:50:09
电商消费投资研实习,巨鹿资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_cq3kclypbwiq,2026-07-19 23:50:09
兴证资管-固收投资实习,兴业证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_h23wjc5r8ktt,2026-07-19 23:50:14
硬科技投资研究实习,一村资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_iqkosrgarase,2026-07-19 23:50:14
战略投资实习（方向）,晶科能源,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_s75mroohdmsc,2026-07-19 23:50:14
资产管理部-投资实习,华鑫证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ofls4qserlri,2026-07-19 23:50:14
投资研究实习（资产管理部）,华鑫证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_8m9ayv65ayag,2026-07-19 23:50:14
投资并购部实习（方向）,东久新宜,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_oyzokj00whif,2026-07-19 23:50:14
投资实习-硬科技方向,孚腾资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_a7cq4i5dctlt,2026-07-19 23:50:14
实习投资/投后经理(上海),仁智资本,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ejn6zr4kc2ll,2026-07-19 23:50:14
医疗健康投资研究实习,上海国投先导,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_hexemmzpzydq,2026-07-19 23:50:14
博世创业投资实习-,博世中国,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_lkausamq8mgj,2026-07-19 23:50:14
商科金融投资课老,MECAMP,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_boof5xymvj5l,2026-07-19 23:50:14
日常实习：投资实习（上海）,东方证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_xsryxtpp0w67,2026-07-19 23:50:14
多资产策略投资助理岗实习,国海证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ooxsjhtfrdsz,2026-07-19 23:50:14
固收投资支持实习 (),财通证券资管,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_p1dyylhrnsdo,2026-07-19 23:50:14
投资研究实习（固定收益总部）,华鑫证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_kp5qywqg2eyn,2026-07-19 23:50:14
投资部-债券承做实习（上海）,一创投行,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_mnwmtqbhpfdn,2026-07-19 23:50:14
衍品与交易部-股票投资研究助理,兴业证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_gyntepluyt9d,2026-07-19 23:50:14
泛固收研实习（自营投资方向）,云南信托,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nuwpkkyetcpo,2026-07-19 23:50:14
华兴证券-风险管理部-实习,华兴证券,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_vmlzqmjvvd6u,2026-07-19 23:50:20
投资发展实习（投融资方向）,象屿集团,上海,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ytnsrtg1ajyp,2026-07-19 23:50:38
-投资分析岗（实习）,招商局资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_qmdmc0xmrotn,2026-07-19 23:50:44
投资关系经理（实习）--对接上公司/产业资本///,万德嘉鑫,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_48oszbeqjghc,2026-07-19 23:50:44
投研实习—科技方向,好来互利(北京)科技有限公司,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_egpwp3umhmrf,2026-07-19 23:50:48
私募业务实习,开源证券,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_bhsjpw2x3gl1,2026-07-19 23:50:53
级私募基金产品经理助理,沣京资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_7thqsuwo8dlp,2026-07-19 23:50:53
务实习-私募股权基金管理方向,华德资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_pmbz3sh3tynl,2026-07-19 23:50:53
项目实习-私募股权产品研究(),中金财富,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_wuwwarzglrgl,2026-07-19 23:50:53
长江资本-私募股权投资业务实习（北京）,长江资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nl9jvnathvcy,2026-07-19 23:50:53
留用实习/初级律（私募与股权投融领域）,环球律师事务所,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_n4hxyjkscxat,2026-07-19 23:50:53
项目实习-组织力（私募股权业务方向）(),中金公司,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nmqymgoxvsl5,2026-07-19 23:50:53
惠每资本−医疗私募股权投资机构 【岗位名称/职责】 募资部-府与公,惠每资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_l7sevvmyipui,2026-07-19 23:50:53
基金实习,风炎投资,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_jnzd5evrqe3v,2026-07-19 23:50:57
基金实习,知行中科基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_bqfq1cwklkyx,2026-07-19 23:50:57
基金产品管理岗,朗姿韩亚资管,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_dpobygec4bac,2026-07-19 23:50:57
基金务实习,鼎晖投资,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_zcypqtmpjo2p,2026-07-19 23:50:57
基金支持实习,交叉科技,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_myc8favtsjiy,2026-07-19 23:50:57
股权投资基金实习,德载厚基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_wrukdpftsvlo,2026-07-19 23:50:57
华兴资本-基金务实习,华兴资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_b1sdpzh97y11,2026-07-19 23:50:57
弘基金-零售营销部实习,天弘基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_0oem3w562rlm,2026-07-19 23:50:57
项目实习-基金数据岗(),中金公司,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_rxruhacblqxr,2026-07-19 23:50:57
项目实习-基金(),中金公司,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_sftmlrhovsgk,2026-07-19 23:50:57
弘基金-金部视觉,天弘基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_psnempibbao8,2026-07-19 23:51:02
项目实习-基金业务管理岗(),中金公司,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nanx9em8tnwa,2026-07-19 23:51:02
华兴资本-基金平台部-务实习,华兴资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_f7c2wz2tkb7m,2026-07-19 23:51:02
项目实习-股票基金研究 (),中金财富,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nfdnpkmxhtom,2026-07-19 23:51:02
项目实习-力资源岗（中金基金方向）(),中金公司,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ulvyn2vod9xx,2026-07-19 23:51:02
惠每资本（专业医疗基金）务部实习,惠每资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_pzbj0rcv1quj,2026-07-19 23:51:02
信托经理助理（基金支持）-标品业务管理总部,五矿信托,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_wf06uwlat46g,2026-07-19 23:51:02
华兴资本-基金平台部- -数据研究组实习,华兴资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_0nmlnyid8s20,2026-07-19 23:51:02
猎头实习【业-具备顶级客户资源，线美元基金投资】,RMC人力咨询,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_2riuhcy9jscy,2026-07-19 23:51:02
证券投资部业研究员（实习）,国融证券,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_2psmlhvj5cvv,2026-07-19 23:51:11
金融研究员,金厚财务顾问,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_jzgkammirhk0,2026-07-19 23:51:11
金融数字化与数据安全研究 实习,中国信通院,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_kl2e8fhqv52q,2026-07-19 23:51:11
投研助理,象往基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_dgushgznaki7,2026-07-19 23:51:11
投研岗,顺创产投,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_newaiigqpmsf,2026-07-19 23:51:11
量化投研实习岗,睿凝资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_zppaeueandiv,2026-07-19 23:51:15
量化研究员助理,智睿投研,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_yv8ke6kojgpu,2026-07-19 23:51:15
创新科技投资实习-高瓴创投,高瓴联合校招,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nbeertn76pnr,2026-07-19 23:51:20
经济金融类实习（员管理方向）,北股交,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_22nujaa5or1k,2026-07-19 23:51:20
投资实习,复星锐正资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_xjdmb1mfizkr,2026-07-19 23:51:20
投资实习,光大养老,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_iv31dtl0qune,2026-07-19 23:51:20
投资实习,光大养老,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_4r4tuiiyd8sm,2026-07-19 23:51:20
投资助理,香港之瑞家族办公室,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_oyqr4gwkhbmu,2026-07-19 23:51:20
投资实习,建广资产,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_hoagdhr8gn1z,2026-07-19 23:51:20
投资实习,中粮产业基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_8sgl10ny3t06,2026-07-19 23:51:20
投资助理,恒华控股,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_3budmtwgldmf,2026-07-19 23:51:20
投资实习,蓝驰创投,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_oxind2gholgq,2026-07-19 23:51:20
投资助理,联想创投,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nbwasztv2am8,2026-07-19 23:51:20
投资助理,青岸投资,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_33kmdsarzg0v,2026-07-19 23:51:20
投资分析,星瀚资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_5ufep6t35j7a,2026-07-19 23:51:20
投资实习,新材智资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_3ivb3zre21sk,2026-07-19 23:51:20
投资实习,约印医疗基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_dkpdjmgfzgcc,2026-07-19 23:51:20
投资实习,天壹资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_lnlmdsbdz1ck,2026-07-19 23:51:20
投资实习,中汇投资,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_n2dtxipjmfwj,2026-07-19 23:51:24
投资助理,金厚财务顾问,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_qlelrb5roimb,2026-07-19 23:51:24
投资助理,金厚财务顾问,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_mshy2zchu6ji,2026-07-19 23:51:24
投资助理,木石资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_hvfqh9ppyqsr,2026-07-19 23:51:24
组合投资部-投资助理实习,方正证券,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_kfbyweuktmah,2026-07-19 23:51:24
投资部实习,摩根士丹利证券,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_kmj59uvyrkgq,2026-07-19 23:51:24
投资经理助理实习,德联资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_blnyisnythpr,2026-07-19 23:51:24
投资分析实习,华和资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_sz8ym0e6pcfd,2026-07-19 23:51:24
投资助理实习,国科兴和投资,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_km1xzbuufi71,2026-07-19 23:51:24
股权投资实习,正德投资,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ypklf9yyxfql,2026-07-19 23:51:24
实习投资助理,山河基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_afbaszibz2rq,2026-07-19 23:51:24
实习投资助理,山河基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_sblppyqolbcb,2026-07-19 23:51:24
投资分析实习,湖畔里程,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_cuckudmajio9,2026-07-19 23:51:24
风险投资实习,蒙牛创投,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_damahfv7eouj,2026-07-19 23:51:24
投资分析实习,领源科创,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_slcyguyql2cm,2026-07-19 23:51:24
投资研究（实习）,青云创投,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_n8aen9msaia1,2026-07-19 23:51:24
另类投资实习,国联民生证券,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_umdtehegoxle,2026-07-19 23:51:24
影视投资实习,文金创新,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_g6jr2czauw2q,2026-07-19 23:51:24
投资业务总部-投资业务九部实习,兴业证券,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_1zamgolxycpb,2026-07-19 23:51:24
般账户投资部实习,泰康资产,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_nrdplfyaljgr,2026-07-19 23:51:29
投资业务岗（北京）,东方证券,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_gys16y5p2ncd,2026-07-19 23:51:29
实习（物医药投资方向）,基科晟斯,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_8hauxodlesvf,2026-07-19 23:51:29
另类投资风险控制部实习,泰康资产,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_zmyanny2hgjl,2026-07-19 23:51:29
投资研究实习,中航基金,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_q2pmqatlegtt,2026-07-19 23:51:29
固定收益投资部实习,安联资管,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_gkabhm9pbyne,2026-07-19 23:51:29
投资实习-(),蓝驰创投,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_l16felxvzovm,2026-07-19 23:51:29
投资实习-(),蓝驰创投,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_ohpmhv6v76fq,2026-07-19 23:51:29
地产/投资岗业务助理,坤凌资产,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_krffsx53lepc,2026-07-19 23:51:29
科技组投资实习（北京）,晨岭资本,北京,实习僧,,见详情,n/a,https://www.shixiseng.com/intern/inn_btfvfcwta5cb,2026-07-19 23:51:29
